Wall time,Step,Value
1537399633.13887,938200,3.307408571243286
1537399640.5871613,939185,3.884140729904175
1537399661.3316095,942222,3.9784693717956543
1537399668.5526748,943319,3.0897765159606934
1537399681.401198,945187,2.9113309383392334
1537399685.4640584,945787,3.8894572257995605
1537399708.7148473,949225,3.5612642765045166
1537399719.2169704,950648,3.8578743934631348
1537399723.4564009,951241,3.468449831008911
1537399753.8857691,955644,4.982502460479736
1537399755.355373,955854,3.5635805130004883
1537399762.809775,956492,2.421117067337036
1537399787.0201442,960109,2.1669304370880127
1537399792.0738986,960887,3.31660795211792
1537399810.7136624,963651,3.407695770263672
1537399819.7614307,965003,4.609838008880615
1537399820.6688888,965135,1.9367159605026245
1537399873.5673952,972987,5.2028985023498535
1537399888.9537785,975346,3.3973171710968018
1537399889.4966464,975427,3.672605514526367
1537399913.22069,979001,3.2159156799316406
1537399919.708684,979927,2.991314649581909
1537399921.508136,980172,3.4634902477264404
1537399936.9907157,982504,3.5950875282287598
1537399937.8977957,982641,3.0739877223968506
1537399938.7282917,982758,2.0209269523620605
1537399948.9976935,984298,2.89690899848938
1537399949.530879,984368,4.011202335357666
1537399957.8321602,985063,5.444764614105225
1537399958.8885422,985232,1.913999080657959
1537399960.6195586,985482,3.2544991970062256
1537399962.5775342,985775,1.7806661128997803
1537399972.5500154,987269,5.329544544219971
1537399986.37938,989263,4.710382461547852
1537400005.4686944,991954,2.643005132675171
1537400009.4062002,992534,5.110079288482666
1537400015.7825747,993444,3.6370439529418945
1537400020.1189253,994027,2.143859386444092
1537400029.6490965,995313,2.136772394180298
1537400037.8637273,996481,2.289355993270874
1537400042.910282,997239,4.146392345428467
